iteration : 19, ce : 0.5662686511874199, total_loss : 0.5662686511874199, time : 74
iteration : 27099, ce : 0.22193144261837006, total_loss : 0.22193144261837006, time : 36
iteration : 27119, ce : 0.21040052063763143, total_loss : 0.21040052063763143, time : 36
iteration : 27139, ce : 0.2342864118516445, total_loss : 0.2342864118516445, time : 35
iteration : 27159, ce : 0.22757429033517837, total_loss : 0.22757429033517837, time : 36
iteration : 27179, ce : 0.215933408588171, total_loss : 0.215933408588171, time : 36
iteration : 27199, ce : 0.24374111443758012, total_loss : 0.24374111443758012, time : 36
iteration : 27219, ce : 0.22400295920670033, total_loss : 0.22400295920670033, time : 36
iteration : 27239, ce : 0.2182903839275241, total_loss : 0.2182903839275241, time : 35
iteration : 27259, ce : 0.23638972006738185, total_loss : 0.23638972006738185, time : 36
iteration : 27279, ce : 0.2101528462022543, total_loss : 0.2101528462022543, time : 35
iteration : 27299, ce : 0.2335038125514984, total_loss : 0.2335038125514984, time : 36
iteration : 27319, ce : 0.2569790881127119, total_loss : 0.2569790881127119, time : 36
iteration : 27339, ce : 0.23729637935757636, total_loss : 0.23729637935757636, time : 36
iteration : 27359, ce : 0.23346796669065953, total_loss : 0.23346796669065953, time : 36
iteration : 27379, ce : 0.2569171812385321, total_loss : 0.2569171812385321, time : 36
